word	positive	negative	anger	anticipation	disgust	fear	joy	sadness	surprise	trust
thränenreichen	0	0	0	0	1	1	0	1	0	0
verbrandte	0	1	0	0	1	0	0	0	0	0
Kitz	0	1	0	0	0	0	0	0	0	0
unüberwindtlich	0	1	0	0	0	1	0	1	0	0
vberflußiger	0	1	0	0	0	0	0	0	0	0
starrn	0	1	0	0	0	0	0	0	0	0
Compaßen	0	0	0	0	0	0	0	0	0	1
beichtstul	0	0	0	0	0	1	0	0	0	1
Umarmet	1	0	0	1	0	0	1	0	1	1
Halbe	0	1	0	0	0	0	0	0	0	0
laget	0	1	1	0	1	0	0	0	0	0
peten	1	0	0	1	0	1	1	0	1	1
allerumfassendsten	1	0	0	0	0	0	0	0	0	0
Seetaucher	0	1	0	0	1	0	0	0	0	0
gesängniß	0	1	1	0	0	1	0	1	0	0
prophet'sche	0	0	0	1	0	0	0	0	0	0
großartigeren	1	0	0	1	0	0	1	0	1	1
Stammbaume	1	0	0	0	0	0	0	0	0	1
Ueberschuße	0	1	0	0	0	0	0	0	0	0
bäthe	0	1	0	0	0	0	0	1	0	0
veind	0	1	1	0	1	1	0	0	0	0
motivi	1	0	0	0	0	0	0	0	0	0
Compaßes	0	0	0	0	0	0	0	0	0	1
Umarmen	1	0	0	1	0	0	1	0	1	1
Golts	1	0	0	0	0	0	0	0	0	0
That-sachen	0	0	0	0	0	0	0	0	0	1
vnaussprechlichen	1	0	0	0	0	0	0	0	0	0
verfürend	0	1	0	0	0	0	0	0	0	0
Überflüssigeres	0	1	0	0	0	0	0	0	0	0
critisiret	0	1	1	0	1	1	0	1	0	0
Convertire	1	0	0	0	0	0	0	0	0	0
löugnet	0	1	0	1	0	0	0	0	0	0
laetsten	0	0	0	1	0	0	0	1	0	0
sterben es	0	1	0	0	0	1	0	1	0	0
bemühete	1	0	0	1	0	0	0	0	0	0
erkläreten	1	0	0	0	0	0	0	0	0	1
Goltd	1	0	0	0	0	0	0	0	0	0
offnene	1	0	0	1	0	0	1	0	1	1
ein-nehmen	1	0	0	0	0	0	1	0	0	1
Ungleichheitten	0	1	1	0	1	0	0	1	0	0
Eyter	0	1	0	0	1	0	0	0	0	0
rähten	1	0	0	1	0	0	0	0	0	1
Annährung	0	0	0	1	0	0	0	0	0	0
demutiget	0	1	1	0	0	0	0	1	0	0
unterhieltest	1	0	0	0	0	0	1	0	0	0
Bequämligkeit	1	0	0	0	0	0	0	0	0	0
herabhengenden	0	1	0	0	0	0	0	0	0	0
erwidern '	1	0	0	0	0	0	0	0	0	0
sechen	1	0	0	1	0	0	1	0	1	1
r [ aths ]	1	0	0	1	0	0	0	0	0	1
Aerge	0	1	0	0	0	0	0	1	0	0
verwalt '	0	1	1	0	0	1	0	1	0	0
Komplexität	0	1	0	0	0	0	0	0	0	0
Galanterieen	1	0	0	0	0	0	0	0	0	0
demutigen	0	1	1	0	0	0	0	1	0	0
Electrisch	1	0	0	0	0	0	1	0	1	0
Anftand	1	0	0	0	0	0	0	0	0	0
heilen ;	1	0	0	0	0	0	1	0	0	1
Geschwöhr	0	1	1	0	1	1	0	1	0	0
unglüklichs	0	1	1	0	1	1	0	1	0	0
Inhalt :	1	0	0	0	0	0	1	0	0	1
Inhalt ;	1	0	0	0	0	0	1	0	0	1
crassen	0	1	0	0	0	0	0	0	0	1
brächet	0	0	0	0	0	0	0	0	1	0
Schrenck	0	1	0	0	0	1	0	0	1	0
Anstifften	0	1	0	0	0	0	0	0	0	0
starckenr	1	0	0	0	0	0	0	0	0	0
compatible	1	0	0	0	0	0	0	0	0	0
unglükliche	0	1	1	0	1	1	0	1	0	0
Anstifftet	0	1	0	0	0	0	0	0	0	0
gesezes	0	0	0	0	0	0	0	0	0	1
hemm't	0	1	1	0	1	0	0	1	0	0
Pabst '	1	0	0	0	0	0	0	0	0	0
tühf	0	1	1	0	0	0	0	0	0	0
Schatzmeistere	0	0	0	0	0	0	0	0	0	1
heilen '	1	0	0	0	0	0	1	0	0	1
damp	0	0	0	0	0	0	0	0	0	1
conformität	1	0	0	0	0	0	0	0	0	0
späthigen	0	1	0	0	0	0	0	1	0	0
demüthigung	0	1	0	1	1	1	0	1	0	0
miszt	0	0	0	0	1	0	0	0	0	0
Kloß	0	1	0	0	1	0	0	0	0	0
Weinß	0	0	0	0	0	0	0	1	0	0
ab'gschafft	0	1	1	0	0	0	0	0	0	0
Rochlosen	0	1	0	0	1	1	0	1	1	0
Neutralitäts	0	0	0	0	0	0	0	0	0	1
aufgiebst	0	1	0	0	0	1	0	1	0	0
ausruffte	0	0	0	0	0	0	0	0	1	0
einb [ ilden ]	0	1	0	0	0	0	0	0	0	0
Gaffen	0	0	0	0	0	0	0	0	1	0
vließ	1	0	0	0	0	0	0	0	0	0
Neuteralität	0	0	0	0	0	0	0	0	0	1
seineren	1	0	0	1	0	0	1	0	0	1
braache	0	1	0	0	0	0	0	0	0	0
verwickelst	0	1	0	0	0	0	0	0	0	0
widerfahrt	0	1	0	0	0	0	0	0	0	0
muthloseste	0	1	0	0	0	0	0	1	0	0
pflichtbewusst	1	0	0	1	0	0	0	0	0	1
verwehst	0	1	0	0	1	0	0	1	0	0
männlichst	1	0	0	0	0	0	0	0	0	0
Geheimnüß	0	0	0	1	0	0	0	0	1	0
Persöhnlich	0	0	0	0	0	0	0	0	0	1
Verzögeren	0	1	0	0	1	1	0	1	0	0
Stöhrte	0	1	1	0	0	0	0	1	0	0
Speicherung	1	0	0	0	0	0	0	0	0	0
mewterey	0	1	1	0	1	1	0	0	1	0
εἷσεν	1	0	0	0	0	0	0	0	0	1
Fewrige	1	0	0	1	0	0	1	0	0	0
geliebde	0	1	1	0	1	0	0	0	0	0
Farces	0	1	0	0	0	0	0	0	0	0
seinerer	1	0	0	1	0	0	1	0	0	1
ebten	0	0	0	0	0	0	0	0	0	1
wecken	1	0	0	1	0	0	0	0	0	0
galantste	1	0	0	0	0	0	0	0	0	0
tröckene	0	1	0	0	0	0	0	1	0	0
Mannier	1	0	0	0	0	0	0	0	0	0
miserab'l	0	1	0	0	0	0	0	1	0	0
thorhait	0	1	0	0	0	0	0	0	0	0
Späth '	0	1	0	0	0	0	0	1	0	0
Gaist	0	0	0	0	0	1	0	0	0	0
Coalition	1	0	0	0	0	0	0	0	0	0
Reglen	0	0	0	0	0	1	0	0	0	1
nidergedrükkt	0	1	0	0	0	1	0	1	0	0
neutral	0	0	0	1	0	0	0	0	0	1
beginneten	0	0	0	1	0	0	0	0	0	0
bewahr es	1	0	0	0	0	0	0	0	0	0
Pionir	1	0	0	0	0	0	0	0	0	0
Mannien	0	1	0	0	0	0	0	0	0	0
Gelegenh	0	1	1	0	1	0	0	0	0	0
enthaltnem	1	0	0	0	0	0	0	0	0	0
hertzlicherem	1	0	0	0	0	0	1	1	0	1
Tödet	0	1	0	0	0	1	0	1	0	0
zweijährlich	0	0	0	1	0	0	0	0	0	0
stärkst	1	0	0	0	0	0	0	0	0	0
bedente	1	0	0	1	0	1	1	0	1	1
Entschließest	1	0	0	0	0	0	0	0	0	0
beftimmte	0	0	0	1	0	0	0	0	0	1
benahmter	0	1	0	0	0	0	0	0	0	0
krigerischen	0	1	1	0	0	1	0	0	0	0
geheegt	1	0	0	1	0	0	1	0	1	1
erschwören	0	1	1	0	0	0	0	1	0	0
benahmten	0	1	0	0	0	0	0	0	0	0
Zalen	1	0	0	1	0	0	1	0	0	1
Sebels	0	1	1	0	0	1	0	0	0	0
gehessig	0	1	1	0	0	0	0	0	0	0
angerüfft	0	1	1	0	1	1	0	1	1	0
crystall	1	0	0	0	0	0	0	0	0	0
Denkmaals	1	0	0	0	0	0	0	0	0	0
Bescheidnen	1	1	0	0	1	0	0	1	0	0
Geburttage	1	0	0	1	0	0	1	0	1	0
flecken	0	1	0	0	1	0	0	0	0	0
unwillkührliche	0	1	0	0	0	0	0	0	0	0
kochend	0	1	0	0	1	0	0	0	0	0
wancke	0	1	0	0	0	1	0	0	0	0
Standhafftem	1	0	0	0	0	0	0	0	0	1
Bescheidnes	1	1	0	0	1	0	0	1	0	0
Vnauffhörliche	0	1	0	0	0	0	0	0	0	0
Laks	0	1	0	0	0	0	0	1	0	0
batenn	0	1	0	0	0	0	0	1	0	0
vergäblich	0	1	0	0	1	0	0	1	0	0
wanckt	0	1	0	0	0	1	0	0	0	0
ehrlige	1	0	1	0	1	1	1	1	0	1
stumpf	0	1	0	0	0	0	0	0	0	0
seuglinge	1	0	0	1	0	1	1	0	1	0
Jße	1	0	0	0	0	0	0	0	0	0
Sälig	1	0	0	0	0	0	1	0	0	0
Theilte	0	1	0	0	0	0	0	0	0	0
clagens	0	0	0	0	0	0	0	0	0	1
stumph	0	1	0	0	0	0	0	0	0	0
Dictators	0	1	0	0	0	1	0	0	0	0
Dohrheit	0	1	0	0	0	0	0	0	0	0
Weinh	0	0	0	0	0	0	0	1	0	0
arrt	1	0	0	0	0	0	1	0	0	1
Weinn	0	0	0	0	0	0	0	1	0	0
sälten	0	0	0	0	0	0	0	0	1	0
Vnterschidliche	0	0	0	0	0	0	0	0	1	0
Päpst	1	0	0	0	0	0	0	0	0	0
clagend	0	0	0	0	0	0	0	1	0	0
Müsts	0	0	0	0	1	0	0	0	0	0
Ejffer	1	0	0	1	0	0	1	0	1	1
ohnsinnige	0	1	0	0	0	0	0	1	0	0
hälfen	1	0	0	0	0	0	0	0	0	1
gehäyrathet	1	0	0	1	0	1	1	0	1	1
vnterlegen	0	1	0	0	0	0	0	1	0	0
Zweideutige	0	1	0	0	0	0	0	0	0	0
culinarischen	1	0	0	0	0	0	0	0	0	1
ausgelaichte	1	0	0	0	0	0	0	0	0	0
dih n't	0	1	0	0	0	0	0	0	0	1
G'richte	0	0	1	1	0	1	0	0	0	0
häfftige	0	1	1	0	1	1	0	0	1	0
Krigeß	0	1	1	0	0	1	0	1	0	0
bestättigte	1	0	0	0	0	0	0	0	0	0
allerehnlichsten	0	0	0	0	0	0	0	0	0	1
Beläidigung	0	1	1	0	1	1	0	1	1	0
geschnieten	0	1	1	1	0	1	0	1	0	0
Späthe	0	1	0	0	0	0	0	1	0	0
Glantze	1	0	0	1	0	0	1	0	0	1
Begrabenes	0	1	0	0	0	1	0	1	0	0
üpt	1	0	0	0	0	0	1	0	1	1
tragist	0	1	0	0	0	0	0	0	0	1
erfüllest	1	0	0	0	0	0	1	0	0	0
AEltesten	1	0	0	0	0	0	0	0	0	1
zuofügt	0	1	1	0	0	1	0	1	0	0
bewähren	0	0	0	0	0	0	0	0	0	1
Abfällige	0	1	1	0	1	1	0	1	0	0
begrisfen	1	0	0	0	0	0	0	0	0	0
ähnliger	0	0	0	0	0	0	0	0	0	1
zerfällst	0	1	0	0	1	1	0	0	0	0
luxurios	1	0	0	0	0	0	1	0	0	0
heymlichen	0	1	0	1	0	1	0	0	0	1
peynlichen	0	1	1	0	0	1	0	0	0	0
Phantafie	1	0	0	1	0	0	1	0	0	0
Pauch	0	0	0	0	1	0	0	0	0	0
coalitions	1	0	0	0	0	0	0	0	0	0
beladtet	0	1	0	0	0	0	0	0	0	0
Haarige	0	1	0	0	1	0	0	0	0	0
erheblichster	1	0	0	0	0	0	0	0	0	0
fliegen '	1	0	0	0	0	1	0	0	0	0
zersträuwet	0	1	1	0	0	0	0	0	0	0
abzüschaffen	0	1	1	0	0	0	0	0	0	0
Denkmaale	1	0	0	0	0	0	0	0	0	0
Teüfels	0	1	1	1	1	1	0	1	0	0
tröschet	0	1	1	0	1	1	0	1	0	0
darauss	0	0	0	1	0	0	0	0	0	0
Schauspiehl	1	1	0	0	0	0	0	0	0	0
Mißverständ	0	1	0	0	0	0	0	0	0	0
erworbnes	1	0	0	0	0	0	0	0	0	0
tzall	1	0	0	1	0	0	1	0	0	1
tröschen	0	1	1	0	1	1	0	1	0	0
fliegen ;	1	0	0	0	0	1	0	0	0	0
verschobener	0	1	0	0	0	0	0	0	0	0
beladten	0	1	0	0	0	0	0	0	0	0
auffmercksame	1	0	0	0	0	0	0	0	0	1
geelbraun	0	0	0	0	1	0	0	0	0	0
Güttlichen	1	0	0	0	0	0	1	0	0	0
reibete	0	1	1	0	0	0	0	0	0	0
gezalet	1	0	0	1	0	0	1	0	0	1
verschwandst	0	1	0	0	0	1	0	1	1	0
barbarschem	0	1	1	0	1	1	0	0	0	0
befestigst	1	0	0	0	0	0	0	0	0	0
Hellischen	0	1	1	0	1	1	0	1	0	0
gebühren es	1	0	0	0	0	0	0	0	0	0
schwöllen	0	1	0	0	0	0	0	0	0	0
vorzüglige	1	0	0	0	0	0	0	0	0	0
köstlichern	1	0	0	0	0	0	0	0	0	0
vngeschicket	0	1	1	0	1	0	0	0	0	0
köstlicherm	1	0	0	0	0	0	0	0	0	0
Vorauß	1	0	0	0	0	0	0	0	0	0
Deinern	0	1	0	0	0	0	0	0	0	1
Hellischer	0	1	1	0	1	1	0	1	0	0
Trophän	1	0	0	1	0	0	1	0	1	1
Interessentes	1	0	0	0	0	0	0	0	0	0
gschäfft	1	0	0	1	0	0	0	0	0	0
Genädigsten	1	0	0	0	0	0	0	0	0	0
zehlete	1	0	0	0	0	0	0	0	0	1
unregelmäszige	0	1	0	0	0	0	0	0	1	0
Beecher	1	1	1	0	0	1	0	1	0	0
Erfüllet	1	0	0	0	0	0	1	0	0	0
vnglücklichem	0	1	1	0	1	1	0	1	0	0
Kopffschmertzen	0	1	0	0	0	0	0	0	0	0
Leren	0	0	0	0	0	0	0	0	0	1
allerschlechtste	0	1	0	0	0	1	0	1	0	0
führtet	0	0	0	0	0	0	0	0	0	1
Lerer	1	0	0	0	0	0	0	0	0	1
Begreiffe	1	0	0	0	0	0	0	0	0	0
spargen	1	0	0	0	0	0	1	0	0	1
Wahrsagereien	0	0	0	1	0	0	0	0	0	0
sumpfigeren	0	1	0	0	1	1	0	0	0	0
verheldt	1	0	0	1	0	0	1	0	1	1
Weibsbildt	0	1	1	0	1	0	0	0	0	0
Weibsbilds	0	1	1	0	1	0	0	0	0	0
Uibel	0	1	1	0	1	1	0	0	0	0
löscheten	0	1	0	0	0	1	0	0	0	0
almechtige	1	0	0	0	0	0	0	0	0	0
kämpff	0	1	1	0	0	1	0	1	0	0
faage	0	1	0	0	0	0	0	0	0	0
eingehet ;	0	1	0	0	0	0	0	0	0	0
anzuoziehen	0	0	1	0	0	0	0	0	0	0
Schriftsteller	1	0	0	0	0	0	0	0	0	0
verei	1	0	0	0	0	0	0	0	0	0
nachtwache	0	0	0	1	0	0	0	0	0	0
helffens	1	0	0	0	0	0	0	0	0	1
Leida	0	1	0	0	0	0	0	0	0	0
schindery	0	1	0	0	0	0	0	0	0	0
Unsterbligkeit	0	0	0	1	0	0	0	0	0	0
empföhle	0	0	0	0	0	0	0	0	0	1
vnterhielte	1	0	0	0	0	0	1	0	0	0
teglich	0	0	0	1	0	0	0	0	0	0
Träuen	1	0	0	0	0	0	0	0	0	1
Haßen	0	1	1	0	1	1	0	1	0	0
härtend	0	1	1	0	1	1	0	0	0	0
überträf	1	0	0	1	0	0	1	0	1	1
unterschidlich	0	0	0	0	0	0	0	0	1	0
begrifsen	1	0	0	0	0	0	0	0	0	0
sorcht	1	0	0	0	0	0	0	0	0	0
verdihnst	1	0	0	0	0	0	0	0	0	1
Benden	0	1	0	0	0	0	0	1	0	0
beleüchtet	1	0	0	1	0	0	1	0	1	0
Smit	0	0	0	0	0	0	0	0	0	1
Gallee	0	1	1	0	1	0	0	0	0	0
niederdrückest	0	1	0	0	0	1	0	1	0	0
betrüege	0	1	1	0	1	0	0	1	0	0
Bender	1	0	1	1	0	0	1	0	0	0
vnaußsprechenlichen	1	0	0	0	0	0	0	0	0	0
publicums	0	0	0	1	0	0	0	0	0	0
gestöret	0	1	1	0	0	0	0	1	0	0
wahrnehm't	1	0	0	0	0	0	0	0	0	1
classificiert	1	0	0	0	0	0	0	0	0	0
anspannen	0	1	1	0	0	0	0	0	0	0
Vermögenswerthe	1	0	0	0	0	0	0	0	0	0
außsprichst	1	0	0	0	0	0	0	0	0	0
fielens	0	1	0	0	0	0	0	1	0	0
Dohn	1	0	0	0	0	0	0	0	0	1
aeltesten	1	0	0	0	0	0	0	0	0	1
Warscheinlichkeit	0	0	0	1	0	0	0	0	0	0
gründlichers	0	0	0	1	0	1	1	0	0	0
Polizei (	1	0	0	0	0	1	0	0	0	1
schwar	0	1	0	0	0	0	0	1	0	0
Plädoyer	0	1	0	1	0	1	0	1	0	0
aeltester	1	0	0	0	0	0	0	0	0	1
bereychend	1	0	0	0	0	0	0	0	0	0
Gichtern	0	1	0	0	0	0	0	0	0	0
singstu	1	0	0	1	0	0	1	1	0	1
ruchlos	0	1	0	0	1	1	0	1	1	0
Kopffchmerz	0	1	0	0	0	0	0	0	0	0
heydenn	0	1	0	0	0	1	0	0	0	0
wiederspänstiger	0	1	1	0	0	0	0	0	0	0
stärckeres	1	0	0	0	0	0	0	0	0	0
stärckerer	1	0	0	0	0	0	0	0	0	0
Plötzliche	0	0	0	0	0	0	0	0	1	0
Beuth '	0	1	0	0	0	0	0	0	0	0
presidente	1	0	0	0	0	0	0	0	0	1
blauwer	0	0	0	0	0	0	0	1	0	0
lange '	0	0	0	1	0	0	0	0	0	0
widersprichts	0	1	1	0	0	0	0	0	0	0
Tiamant	1	0	0	0	0	0	1	0	0	0
Hünern	0	0	0	0	0	1	0	0	0	0
toricht	0	1	0	0	1	0	0	0	0	0
alwissendes	1	0	0	0	0	0	0	0	0	1
stärckerem	1	0	0	0	0	0	0	0	0	0
unlogisch	0	1	0	0	0	0	0	0	0	0
Gewalt'ge	0	0	0	0	0	1	0	0	0	0
stärckeren	1	0	0	0	0	0	0	0	0	0
tawben	0	1	0	0	0	0	0	0	0	0
koniges	1	0	0	0	0	0	0	0	0	0
persöhnlichen	0	0	0	0	0	0	0	0	0	1
verdemütigt	0	1	1	0	0	0	0	1	0	0
blauwen	0	0	0	0	0	0	0	1	0	0
stattlieher	1	0	0	0	0	0	0	0	0	0
todtschlegen	0	1	1	0	1	1	0	1	1	0
verjüngend	1	0	0	0	0	0	0	0	0	0
todtschleger	0	1	1	0	1	1	0	1	1	0
credit	1	0	0	0	0	0	0	0	0	1
restn	1	0	0	0	0	0	0	0	0	0
stattliehen	1	0	0	0	0	0	0	0	0	0
persöhnlicher	0	0	0	0	0	0	0	0	0	1
persöhnliches	0	0	0	0	0	0	0	0	0	1
gestanck	0	1	0	0	1	0	0	0	0	0
suesse	1	0	0	1	0	0	1	0	1	1
konigen	1	0	0	0	0	0	0	0	0	0
Starckes	1	0	0	0	0	0	0	0	0	0
Bischöfliche	0	0	0	0	0	0	0	0	0	1
unterdrükkt	0	1	1	0	1	1	0	1	0	0
Cerebralis	1	0	0	0	0	0	0	0	0	0
schus	0	1	1	0	0	1	0	1	1	0
vnverseertem	1	0	0	0	0	0	0	0	0	0
begehrend	0	1	0	0	0	0	0	0	0	0
Mutterschaft	1	0	0	0	0	0	1	0	0	1
schuw	1	0	0	0	0	0	1	0	0	0
abwiech	0	1	1	0	1	1	0	1	0	0
ranzig	0	1	0	0	1	0	0	0	0	0
verdeuken	0	1	0	0	0	1	0	0	0	0
Lährer	1	0	0	0	0	0	0	0	0	1
Stieller	1	0	0	0	0	0	1	0	0	0
Wirh	0	1	0	0	0	0	0	0	0	0
bishähr	0	1	0	0	0	0	0	0	0	0
unterdrükke	0	1	1	0	1	1	0	1	0	0
Allerglücklichst	1	0	0	1	0	0	1	0	0	1
Helffend	1	0	0	0	0	0	0	0	0	1
annemet	0	0	0	0	0	0	0	0	0	1
Grotesche	0	1	0	0	1	0	0	0	0	0
schädligers	0	1	1	0	1	1	0	0	0	0
ςοργὴ	0	1	0	1	0	1	0	1	0	0
culinarisches	1	0	0	0	0	0	0	0	0	1
zurükhielt	0	1	1	0	0	1	0	0	0	0
verächtligsten	0	1	1	0	1	0	0	0	0	0
fliessn	1	0	0	0	0	0	0	0	0	0
Haßet	0	1	1	0	1	1	0	1	0	0
geräumliche	1	0	0	0	0	0	0	0	0	0
unerbittlichster	0	1	0	0	0	0	0	0	0	0
gebetert	1	0	0	1	0	1	1	0	1	1
genüsset	1	0	0	1	0	0	1	0	0	1
vmbkommind	0	1	0	0	0	0	0	1	0	0
Ehere	1	0	0	0	0	0	0	0	0	1
qvählete	0	1	0	0	0	1	0	0	0	0
allermatteste	0	1	0	0	0	0	0	1	0	0
Entwährten	0	1	1	0	1	0	0	0	0	0
Stöhre	0	1	1	0	0	0	0	1	0	0
abreis '	0	1	0	0	0	0	0	1	0	0
Edikten	0	1	0	0	0	1	0	0	0	0
Rejetter	1	0	0	0	0	0	0	0	0	0
Ediktes	0	1	0	0	0	1	0	0	0	0
Martyrium	0	1	0	0	0	1	0	1	0	0
culinarischer	1	0	0	0	0	0	0	0	0	1
zuofriden	1	0	0	0	0	0	1	0	0	0
verdünnert	0	1	0	0	0	0	0	0	0	0
göttligkeit	1	0	0	0	0	0	0	0	0	0
allerärgesten	0	1	0	0	0	0	0	1	0	0
Anmuthigeres	1	0	0	0	0	0	0	0	0	0
sneide	0	1	1	1	0	1	0	1	0	0
Hinterhalts	0	1	1	0	0	1	0	0	1	0
vbertriffe	1	0	0	1	0	0	1	0	1	1
schalen	0	1	1	0	0	1	0	1	1	0
Kyhl	0	1	0	0	0	0	0	0	0	0
erröthest	0	1	0	0	0	0	0	0	0	0
didactisches	1	0	0	0	0	0	0	0	0	0
gesuhcht	0	0	0	1	0	0	0	0	0	0
Gultigkeit	0	0	0	0	0	1	0	0	0	0
dienestu	0	1	0	0	0	0	0	0	0	1
Ramm	0	1	1	1	0	0	0	0	0	0
reine ;	1	0	0	0	0	0	0	0	0	1
pund	0	0	0	1	0	0	0	0	0	0
quall	0	1	1	0	0	1	0	1	0	0
wari	1	0	0	0	0	0	0	0	0	0
einzustelln	0	1	0	0	0	0	0	0	0	0
Tieseren	0	1	1	0	0	0	0	0	0	0
Ramb	0	1	1	1	0	0	0	0	0	0
wara	1	0	0	0	0	0	0	0	0	0
Kiessen	1	0	0	0	0	0	0	0	0	0
gefogen	0	1	0	0	0	0	0	0	0	0
Verboht	0	1	0	0	0	0	0	0	0	0
Rasierer	0	0	0	0	0	1	0	0	0	0
spät	0	1	0	0	0	0	0	1	0	0
stättigst	0	0	0	0	0	0	0	0	1	1
herrschete	1	0	0	1	0	0	1	0	0	0
gedeihst	1	0	0	1	0	0	1	0	0	0
begannest	0	0	0	1	0	0	0	0	0	0
vnausprechlich	1	0	0	0	0	0	0	0	0	0
Himmelß	1	0	0	0	0	0	1	0	0	1
Angrif	0	1	1	0	0	1	0	0	0	0
Blindarmentzündung	0	1	0	0	0	1	0	1	0	0
allerbeweglichste	1	0	0	0	0	0	0	0	0	0
possenhaftem	0	1	0	0	1	0	0	0	0	0
misbrauches	0	1	1	0	1	1	0	1	0	0
Mächtigeren	1	0	1	1	1	1	1	0	0	1
hylfft	1	0	0	0	0	0	0	0	0	1
Punten	0	0	0	1	0	0	0	0	0	0
schmertzhafter	0	1	0	0	0	0	0	1	0	0
nutzlichsten	1	0	0	0	0	0	0	0	0	0
Gewänn '	1	0	0	0	0	0	0	0	0	0
tödtlichen	0	1	1	0	1	1	0	1	0	0
Jungh	0	1	0	0	1	0	0	0	0	0
gleichermasen	1	0	0	0	0	0	0	0	0	0
Bietten	0	1	0	0	0	0	0	1	0	0
Widersprüch	0	1	0	0	0	0	0	0	0	0
Aeltst	1	0	0	0	0	0	0	0	0	1
Junga	0	1	0	0	1	0	0	0	0	0
betriglich	0	1	1	0	1	0	0	1	0	0
fliehest	0	1	0	0	0	1	0	0	0	0
Aufruhre	0	1	1	0	0	1	0	1	0	0
Junge	0	1	0	0	1	0	0	0	0	0
abscheulicheres	0	1	1	0	1	1	0	1	0	0
Besonderheit	0	1	0	0	0	0	0	0	0	0
verzohlen	1	0	0	1	0	0	1	0	0	1
Lurd	1	1	0	0	1	0	0	0	0	1
Schrothe	1	0	0	0	0	0	0	0	0	0
secretiones	0	1	0	0	1	0	0	0	0	0
empfehlenswert	1	0	0	0	0	0	0	0	0	1
Widmung	1	0	0	0	0	0	0	0	0	0
Fewrsbrunst	0	1	1	0	0	1	0	0	0	0
verbündnüs	1	0	0	0	0	0	0	0	0	1
vergaßest	0	1	1	0	0	1	0	0	0	0
Weishait	1	0	0	0	0	0	0	0	0	1
bewunderen	1	0	0	0	0	0	0	0	0	1
yunge	0	1	0	0	1	0	0	0	0	0
hymlischer	1	0	0	1	0	0	1	0	0	1
FEuwer	0	1	1	0	0	0	0	0	0	0
fröhlichre	1	0	0	0	0	0	1	0	0	0
bewunderet	1	0	0	0	0	0	0	0	0	1
begrept	0	1	0	0	0	1	0	1	0	0
leemte	0	1	1	0	0	1	0	1	1	0
Hrrschaft	0	0	0	0	0	1	0	0	0	1
placaten	0	0	0	0	0	0	0	0	1	0
mäß't	1	0	0	0	0	0	0	0	0	1
Vervrtheilung	0	1	1	1	1	1	0	1	0	0
Gequälet	0	1	0	0	0	1	0	0	0	0
elekktrische	1	0	0	0	0	0	1	0	1	0
bedekkter	0	1	0	0	0	0	0	0	0	0
bedekktes	0	1	0	0	0	0	0	0	0	0
späß	1	0	0	1	0	0	1	0	0	0
vberweltigten	0	1	0	0	0	0	0	0	0	0
Wachßthums	1	0	0	0	0	0	0	0	0	0
unglükklich	0	1	1	0	1	1	0	1	0	0
Himmell	1	0	0	0	0	0	1	0	0	1
Erobrung	0	1	1	0	0	1	0	0	0	0
canonen	0	1	1	0	0	1	0	0	0	0
bedekkten	0	1	0	0	0	0	0	0	0	0
president	1	0	0	0	0	0	0	0	0	1
versprechen	1	0	0	0	0	0	1	0	0	1
bedekktem	0	1	0	0	0	0	0	0	0	0
Citeronen	0	1	0	0	1	0	0	0	0	0
Kleinlig	0	1	0	0	0	0	0	0	0	0
erwiedern	1	0	0	0	0	0	0	0	0	0
Durn	0	1	0	0	0	0	0	0	0	0
Durm	0	1	1	0	1	0	0	0	0	0
Schwamme	0	1	0	0	0	0	0	0	0	0
wachst	1	0	0	1	0	0	1	0	0	1
rein ;	1	0	0	0	0	0	0	0	0	1
Anrüffen	0	1	0	1	0	0	0	0	0	1
gedemuthiget	0	1	1	0	0	0	0	1	0	0
Möcke	0	1	1	0	1	0	0	0	0	0
Schwamms	0	1	0	0	0	0	0	0	0	0
treybind	0	1	0	1	0	1	0	1	0	0
vnsterbliche	1	0	0	1	0	0	1	1	0	1
vnnkraut	0	1	0	0	0	0	0	1	0	0
prägnantere	1	0	0	0	0	0	0	0	0	0
Beraubet	0	1	1	1	1	1	0	1	0	0
fürcht es	0	1	0	1	0	1	0	0	0	0
Märtirer	0	1	0	0	0	1	0	1	0	0
vnbeweglichers	1	1	0	0	0	0	0	0	0	1
Panket	1	0	0	1	0	0	1	0	0	0
vmbgebene	1	1	0	1	0	0	0	0	0	0
verderpst	0	1	1	1	1	1	0	1	0	0
G'würtz	1	0	0	0	0	0	0	0	0	0
Sprize	0	0	0	0	0	0	0	0	1	0
verbietert	0	1	0	0	0	0	0	1	0	0
Valke	0	0	0	0	0	1	0	0	0	0
überrestes	1	1	0	0	1	1	0	0	0	1
gold-gruben	1	0	0	0	0	0	1	0	0	0
spöttischsten	0	1	1	0	1	0	0	1	0	0
befalh	0	1	0	0	1	1	0	0	0	0
Kobalden	0	1	0	0	1	1	0	0	0	0
schlammigtes	0	1	0	0	1	0	0	0	0	0
schuolen	0	0	0	0	0	0	0	0	0	1
delegirter	1	0	0	0	0	0	0	0	0	1
angeneh-men	1	0	0	1	0	0	1	0	1	1
klassificire	1	0	0	0	0	0	0	0	0	0
Stehrens	1	0	0	1	0	0	1	0	0	1
frembten	0	1	0	0	0	0	0	0	0	0
priediget	1	0	0	0	0	0	0	0	0	1
